cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,webc_max_domEnd,webc_max_levEnd,webc_max_respEnd,webc_mean_domEnd,webc_mean_levEnd,webc_mean_mos,webc_mean_respEnd,webc_median_domEnd,webc_median_levEnd,webc_median_respEnd,webc_min_domEnd,webc_min_levEnd,webc_min_respEnd,webc_std_domEnd,webc_std_levEnd,webc_std_mos,webc_std_respEnd,webc_web_cnt
webclient,8250,120,20180331_114549_21c8,8250,vagrant,300,1859,2015,1653.552692,1752.61344538,1876.04201681,4.30794377852,1597.80114708,1765.0,1883.0,1613.639527,1613,1724,1467.297282,50.5000389789,49.8453735044,0.024512362854,43.6074179559,119
webclient,5500,180,20180330_213012_9b12,5500,vagrant,300,3164,3280,2991.172185,2548.35643564,2665.95049505,3.94661778097,2409.06210242,2547.0,2662.0,2398.717507,2335,2457,2210.023512,76.4619343796,74.9137294239,0.0242182119936,70.5666186902,101
webclient,4000,100,20180330_121400_04fc,4000,vagrant,300,3101,3191,2931.302053,2639.59183673,2761.82653061,3.91574252551,2494.53494566,2633.0,2755.5,2487.0277225,2592,2696,2452.987913,52.3358145478,52.3383859425,0.0160283321354,48.5763482052,98
webclient,500,0,20180330_170820_1eb4,500,vagrant,600,17450,17575,17646.825591,17371.59375,17488.84375,2.19838204419,17557.4219924,17373.5,17489.5,17555.755739,17285,17419,17478.351858,33.715592994,31.1690044104,0.00167719879112,33.463988469,32
webclient,3750,160,20180330_112223_707f,3750,vagrant,300,3466,3589,3295.106132,2995.78651685,3118.14606742,3.79838085228,2850.32260496,2991.0,3110.0,2846.390922,2945,3047,2803.964445,53.5827558858,55.7840037,0.0142869012866,49.4342254103,89
webclient,3000,220,20180330_071939_8ff5,3000,vagrant,300,3988,4090,3909.486203,3898.05797101,4007.76811594,3.5430148512,3809.84585568,3894.0,4015.0,3809.288617,3557,3659,3455.682841,52.4545031454,55.5244155533,0.0129141478194,54.324473223,69
webclient,1750,160,20180329_225624_7e45,1750,vagrant,600,5564,5685,5340.768966,5470.3627451,5585.7254902,3.24996321408,5314.81563756,5461.0,5576.0,5314.4101315,5435,5536,5294.255345,32.8137313485,37.0421479237,0.00174940208291,10.5686500048,102
webclient,500,220,20180330_173857_8c6c,500,vagrant,600,17644,17760,17582.627019,17553.59375,17675.4375,2.20169450584,17491.4339581,17545.0,17669.5,17488.3306915,17532,17635,17480.967276,24.4538588149,30.0623700621,0.000865282609664,17.2384777411,32
webclient,8750,120,20180331_140007_601e,8750,vagrant,300,1867,1977,1640.225653,1715.72262774,1837.24817518,4.32828891735,1561.34682033,1722.0,1840.0,1568.935376,1578,1681,1440.772335,52.1644969635,55.722563675,0.0257192367133,44.9165760812,137
webclient,4750,140,20180330_154541_2f99,4750,vagrant,300,2610,2737,2422.306333,2478.60952381,2592.93333333,3.97576279327,2329.76696764,2475.0,2589.0,2327.95787,2378,2489,2231.695456,29.0502012904,36.5441068578,0.00827944344511,21.8409747134,105
webclient,2250,160,20180330_022541_cab3,2250,vagrant,300,4524,4658,4788.412038,4432.93442623,4544.85245902,3.43713434915,4296.96061751,4432.0,4538.0,4290.547187,4370,4469,4228.327656,21.6884564389,30.2231243926,0.0126002694345,64.7579519135,61
webclient,9000,0,20180331_142047_bfc3,9000,vagrant,300,1524,1616,1683.145685,1315.48466258,1420.04907975,4.37191932479,1485.49952813,1312.0,1411.0,1480.369198,1266,1386,1436.430417,23.3396778536,28.3009253639,0.0176961442124,30.4824441032,163
webclient,7750,180,20180331_094701_14e4,7750,vagrant,300,2541,3079,2370.881814,2446.60377358,2573.33018868,3.97915746675,2320.83299042,2445.0,2565.0,2322.2832405,2259,2361,2132.206182,29.9347337995,62.157092781,0.00968594148696,24.9719572095,106
webclient,3000,120,20180330_075037_287d,3000,vagrant,300,3872,3985,3705.121916,3394.84810127,3520.53164557,3.68363604765,3247.36441165,3394.0,3516.0,3249.83279,3327,3434,3187.185842,64.8326157579,67.0825743645,0.0153676505552,59.5122235463,79
webclient,1750,0,20180329_210433_c844,1750,vagrant,600,5877,5985,6064.474287,5193.3364486,5299.01869159,3.24162593204,5365.82998681,5188.0,5293.0,5359.776046,5141,5259,5312.689533,67.4388534294,69.0046702074,0.0109626457745,70.6940759193,107
webclient,6000,240,20180330_230309_830a,6000,vagrant,300,3291,3404,3189.947292,3214.80487805,3331.23170732,3.71217821002,3143.64207787,3221.0,3337.0,3150.5694815,2915,3047,2863.757824,53.2395504517,55.7584727851,0.0143607879264,49.4869641991,82
webclient,3500,100,20180330_095947_d6d9,3500,vagrant,300,3010,3130,2867.158166,2929.03409091,3046.5,3.81853199985,2785.48004423,2926.0,3042.5,2783.8674145,2893,2994,2754.710464,21.5756854224,32.1982495289,0.00618721606644,19.6498489728,88
webclient,6000,160,20180330_233918_bef0,6000,vagrant,300,2441,2591,2292.844,2374.75454545,2497.39090909,4.01410296005,2230.46120995,2370.5,2494.5,2224.4176985,2330,2432,2199.72045,27.5773907275,32.6299069328,0.00901660191437,22.9622073973,110
webclient,2500,20,20180330_024620_45e7,2500,vagrant,300,3789,3907,3984.550183,3757.05555556,3864.58333333,3.5390916897,3829.93008212,3758.0,3863.5,3925.4697605,3706,3827,3561.778227,16.4307375307,19.0370618064,0.0376878753396,160.849304612,72
webclient,8000,20,20180331_100231_a4f9,8000,vagrant,300,1904,2016,2075.053153,1460.17880795,1567.66225166,4.33808466909,1551.64875885,1455.0,1562.0,1621.348613,1409,1532,1268.283952,40.3904923067,41.8030524912,0.0924409379769,154.593164528,151
webclient,4750,0,20180330_145404_c3c4,4750,vagrant,300,2215,2354,2399.65105,2150.78333333,2255.15833333,3.97933593267,2320.36945043,2149.0,2250.0,2316.8797295,2097,2215,2271.121911,20.7083651911,25.8775951463,0.00984352121907,26.0460519819,120
webclient,2500,200,20180330_024110_45eb,2500,vagrant,300,4502,4594,4324.407718,4203.265625,4319.1875,3.48326594374,4077.19174325,4198.0,4307.5,4072.883237,4157,4266,4049.802911,41.7635614904,44.6237307242,0.00662113652208,31.5566138564,64
webclient,7750,220,20180331_090031_9247,7750,vagrant,300,2795,2937,2618.646419,2655.03030303,2778.36363636,3.89555120798,2552.07366988,2650.0,2773.0,2544.292077,2597,2722,2524.764272,32.9123275377,33.5765233476,0.00709385005625,20.6812538525,99
webclient,6250,160,20180331_004626_ebfa,6250,vagrant,300,2865,3004,2730.204297,2221.77777778,2335.2962963,4.07678694015,2078.16040344,2216.5,2329.5,2075.756714,2044,2168,1902.348966,75.2443345146,79.1461680197,0.0286226782576,73.7455300149,108
webclient,3750,180,20180330_112733_daa5,3750,vagrant,300,3157,3288,2949.500254,3060.76744186,3188.88372093,3.77825516208,2915.92644714,3058.0,3186.0,2913.886892,2929,3057,2789.551052,31.0998670522,32.294941142,0.00598743819168,19.6551824569,86
webclient,4500,40,20180330_141246_5127,4500,vagrant,300,2373,2490,2548.182831,2309.43518519,2416.37962963,4.03435034021,2182.99710614,2310.0,2415.5,2135.148726,2254,2377,2106.539003,15.7822410441,19.8474355059,0.0481093987596,126.212305319,108
webclient,1500,40,20180329_194312_33f6,1500,vagrant,600,6103,6220,6239.642059,6039.84946237,6148.50537634,3.15952923564,5890.84002178,6043.0,6148.0,5861.447774,5986,6086,5842.802602,19.9202421697,22.8842922397,0.0144170903348,98.8596841276,93
webclient,5750,200,20180330_214031_c08a,5750,vagrant,300,3373,3479,3262.519681,2680.37755102,2797.60204082,3.89228831978,2562.61568073,2680.5,2793.0,2569.7796285,2456,2590,2347.578909,79.8381673476,81.4046004562,0.0255936644059,81.1865571869,98
webclient,2250,180,20180330_023051_9eb5,2250,vagrant,300,4561,4697,4408.436498,4514.0,4626.66666667,3.42153589805,4373.35965477,4514.0,4624.0,4376.3440215,4478,4585,4349.02549,16.6783292529,24.4544928842,0.00252786879582,12.5583363944,60
webclient,7500,180,20180331_062721_ac9c,7500,vagrant,300,2265,2390,2095.700272,2146.06666667,2261.61666667,4.1006883892,2021.5871405,2143.0,2253.5,2020.650644,1971,2118,1836.590182,35.6914399946,39.8160736666,0.0136659228319,31.071222686,120
webclient,7750,120,20180331_093131_dc8a,7750,vagrant,300,1904,2387,1718.509371,1808.23741007,1929.38848921,4.2745796524,1659.21310096,1813.0,1924.0,1664.259496,1720,1820,1558.144904,33.375470839,56.4454930039,0.0169371263851,31.614777167,139
webclient,1500,120,20180329_202353_2ce4,1500,vagrant,600,6736,6828,6559.417265,6142.54945055,6262.93406593,3.14421890945,5993.70740752,6134.0,6254.0,5989.434819,6065,6163,5924.272045,67.8542820948,67.9530869521,0.0086629003143,61.5265811525,91
webclient,8750,80,20180331_134947_9a16,8750,vagrant,300,1639,1764,1413.529928,1492.5974026,1618.72727273,4.45842141478,1346.23782128,1488.5,1620.0,1344.999531,1442,1544,1302.72031,23.3990008335,31.2427181599,0.0100643531857,15.4368895127,154
webclient,500,80,20180330_181949_3829,500,vagrant,600,17566,17667,17425.433403,17388.71875,17506.09375,2.21428797479,17242.9665435,17386.0,17507.5,17240.6574355,17197,17296,17049.734272,51.6322539547,53.9457826057,0.0025795816554,50.5225701139,32
webclient,3250,60,20180330_084222_5eea,3250,vagrant,300,3104,3213,2898.612379,3023.70114943,3146.68965517,3.79068537185,2874.98466744,3021.0,3144.0,2876.806205,2976,3089,2836.567378,23.0107995348,27.2414957076,0.00351946365004,11.4840914067,87
webclient,6000,40,20180330_230820_b66b,6000,vagrant,300,1910,2032,2082.603005,1851.12396694,1969.04132231,4.25045612501,1708.331934,1851.0,1967.0,1671.610585,1814,1931,1647.252547,18.4697967647,19.0707238285,0.0534496155654,112.310802956,121
webclient,2250,200,20180330_013405_99a5,2250,vagrant,300,4653,4739,4456.222733,4546.88333333,4657.96666667,3.4119187425,4421.40130048,4546.0,4652.0,4420.641428,4520,4621,4413.591626,18.4274176764,22.2260857753,0.00104596363758,5.27027837646,60
webclient,6250,100,20180331_003057_7b78,6250,vagrant,300,2004,2113,1827.16954,1910.73846154,2028.97692308,4.22107390948,1762.992195,1905.5,2026.0,1760.1937,1861,1965,1721.568967,24.4016247398,30.083081211,0.00887473649926,17.8625756843,130
webclient,1250,40,20180329_173102_0949,1250,vagrant,600,7237,7371,7386.381165,7164.72151899,7276.82278481,3.00265983751,7040.50676889,7171.0,7278.0,6990.417703,7109,7214,6965.883739,28.1604519836,29.2058427888,0.0155107984774,126.380610181,79
webclient,5000,240,20180330_162151_3521,5000,vagrant,300,3458,3590,3386.613039,3344.6125,3457.3,3.67558037064,3277.02183456,3340.0,3449.5,3272.845267,3113,3243,3030.728123,44.7122728538,49.2634245663,0.0121548709975,44.6746281623,80
webclient,3750,80,20180330_110144_b81c,3750,vagrant,300,3136,3184,2993.625715,2723.59375,2847.76041667,3.88701075648,2577.23786468,2715.5,2845.0,2572.3469605,2688,2790,2546.634491,47.1307087888,44.2711213226,0.0143793098442,45.020087577,96
webclient,6500,120,20180331_014315_573e,6500,vagrant,300,2572,2690,2401.498512,1968.4375,2087.375,4.19199055844,1822.92270609,1966.5,2081.0,1824.847344,1864,1961,1722.677598,61.3147298269,64.2003699366,0.02495128283,57.4107955044,128
webclient,3750,140,20180330_111713_478d,3750,vagrant,300,3406,3507,3237.927472,2936.93333333,3057.68888889,3.81839709034,2786.24446162,2926.5,3049.0,2781.2782575,2894,3001,2742.874496,55.4269890136,55.3298481723,0.0146909752255,49.8238617193,90
webclient,1000,60,20180329_152858_71e3,1000,vagrant,600,8980,9108,9055.415793,8867.90625,8983.984375,2.81403462222,8722.29199959,8861.0,8979.5,8716.7099455,8833,8933,8686.306361,26.4780090063,34.2260373234,0.00434004806974,43.7532787506,64
webclient,2000,140,20180330_005825_6d9a,2000,vagrant,600,4882,5033,4710.261154,4827.59130435,4940.28695652,3.3622331051,4678.23301732,4825.0,4933.0,4679.761575,4771,4871,4629.4878,19.8782798889,28.0947976671,0.00234665444275,12.4578859747,115
webclient,1750,100,20180329_222554_5324,1750,vagrant,600,5356,5479,5173.036858,5298.12380952,5413.71428571,3.27727747831,5152.38040763,5294.0,5411.0,5151.903166,5275,5374,5135.668292,15.6854164831,25.0042717439,0.00147866796355,8.65971540847,105
webclient,2250,240,20180330_014934_e7a3,2250,vagrant,300,4744,4900,4657.619403,4671.70689655,4790.68965517,3.37769050789,4596.96182041,4675.0,4795.0,4593.169549,4507,4634,4458.233549,45.7040738472,51.8702648513,0.00825369392351,43.0154390821,58
webclient,250,160,20180330_053634_6b9c,250,vagrant,600,34689,34802,34531.052559,34589.5625,34706.375,1.60428308116,34487.2783906,34614.5,34726.0,34513.720612,34258,34359,34161.53764,89.764949138,97.0585358173,0.00219638631635,85.7127746087,16
webclient,5250,60,20180330_195205_626a,5250,vagrant,300,2740,2867,2564.138976,2058.656,2182.608,4.15223856511,1907.63054209,2044.0,2181.0,1895.576148,2006,2109,1866.991077,69.1541008473,69.8495407,0.0311893686839,75.9878823572,125
webclient,750,220,20180331_070259_7c73,750,vagrant,600,11992,12109,11825.385405,11911.6382979,12025.9787234,2.5462848802,11823.9936448,11909.0,12021.0,11824.255892,11887,11988,11814.607644,16.8692412168,24.7261506513,0.000116559975021,1.56565489387,47
webclient,7000,100,20180331_035223_76f9,7000,vagrant,300,1914,2061,1718.107235,1785.68292683,1910.82113821,4.28488348468,1639.87544187,1784.0,1914.0,1639.272274,1708,1811,1570.170906,36.0244535451,41.0714294541,0.0162079848037,30.2295709455,123
webclient,5500,0,20180330_202814_5a89,5500,vagrant,300,1989,2140,2579.711913,1910.3697479,2014.00840336,4.07379153904,2084.69621234,1908.0,2011.0,2076.806401,1856,1968,2034.384254,18.1394530535,23.4515398066,0.0208467988995,53.4014244512,119
webclient,7000,220,20180331_032633_ce2c,7000,vagrant,300,2988,3103,2863.618843,2896.37362637,3010.45054945,3.8118949987,2806.57218821,2895.0,3006.0,2807.000504,2838,2939,2760.228269,24.7442515698,32.0402438345,0.00638972441089,20.3950122427,91
webclient,2000,60,20180330_001745_6f4f,2000,vagrant,600,4707,4856,4881.255392,4620.81666667,4739.43333333,3.39994493334,4482.22504354,4619.0,4735.5,4476.216296,4590,4694,4449.650423,18.0157261549,25.9803558268,0.00927985873021,49.0744399936,120
webclient,8000,100,20180331_103330_4845,8000,vagrant,300,1742,1871,1572.666548,1667.872,1788.464,4.35787761342,1509.36471061,1671.0,1788.0,1509.124327,1571,1691,1433.166751,33.6145149601,35.8660940723,0.0169950209965,29.0677677789,125
webclient,4500,160,20180330_144344_6868,4500,vagrant,300,3001,3105,2753.812608,2723.87628866,2841.77319588,3.8868221533,2577.61440989,2717.0,2839.0,2572.145578,2676,2776,2534.982131,39.0728259335,46.1902174573,0.010468001048,31.0341676868,97
