cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,req_cnt,webc_max_domEnd,webc_max_levEnd,webc_max_respEnd,webc_mean_domEnd,webc_mean_levEnd,webc_mean_respEnd,webc_median_domEnd,webc_median_levEnd,webc_median_respEnd,webc_min_domEnd,webc_min_levEnd,webc_min_respEnd,webc_std_domEnd,webc_std_levEnd,webc_std_respEnd
webclient,5000,60,20180318_224456_b975,5000,vagrant,300,105,1026,2720,2714.068245,1011.04761905,2702.3047619,2699.05686116,1012.0,2703.0,2699.718476,997,2687,2683.80186,6.9287268842,7.06449716409,6.97585347741
webclient,9250,220,20180404_032609_5bf3,9250,vagrant,300,99,1523,3637,3633.216005,1264.94949495,2899.58585859,2896.55594284,1255.0,2805.0,2802.582043,1237,2512,2509.65507,41.5338182124,293.477513123,293.530583234
webclient,7750,80,20180327_170928_4522,7750,vagrant,300,132,840,2478,1990.592556,782.068181818,1924.62121212,1917.34280191,780.0,1919.5,1916.7250985,740,1878,1874.404114,12.7131482772,51.3761426627,17.4316891834
webclient,11250,160,20180403_233916_2d49,11250,vagrant,300,146,1105,2736,2732.413038,936.493150685,1920.48630137,1917.68912092,935.0,1903.5,1900.8788805,910,1866,1863.579072,17.3541856999,78.1537154395,78.0644074359
webclient,8250,60,20180327_191832_d7e2,8250,vagrant,300,132,750,1963,1789.077299,694.795454545,1742.16666667,1737.56916023,694.0,1738.0,1735.503085,676,1717,1714.280942,10.0194799934,21.9797312508,10.2889874187
webclient,8500,240,20180327_201515_4c52,8500,vagrant,300,99,1406,3048,3044.554096,1359.49494949,2891.75757576,2888.72795058,1358.0,2925.0,2921.621399,1345,2689,2686.442558,10.0818606361,78.7150712545,78.5939164729
webclient,5500,120,20180319_032706_a0a6,5500,vagrant,300,101,1150,2855,2851.243366,1087.48514851,2790.44554455,2787.25174527,1088.0,2805.0,2802.713411,1018,2667,2664.384822,19.963637172,38.4309784407,38.2527619143
webclient,5250,120,20180319_022004_3b58,5250,vagrant,300,101,1317,3032,2978.87437,1126.91089109,2855.03960396,2850.28815307,1121.0,2856.0,2851.7159,1105,2790,2787.135097,24.5736311263,34.5181601772,29.7751068069
webclient,6500,60,20180319_073945_7a09,6500,vagrant,300,123,857,2218,2214.060929,823.284552846,2161.10569106,2157.89821643,823.0,2150.0,2146.402722,811,2118,2114.390492,5.95582699602,29.0823929099,29.1546307257
webclient,750,20,20180319_105020_ecac,750,vagrant,600,35,5565,16532,16526.836175,5537.68571429,16502.4857143,16498.7315181,5536.0,16500.0,16497.102316,5529,16470,16466.104153,7.89492216037,10.8057429931,10.563043778
webclient,1750,0,20180318_031917_a9ac,1750,vagrant,600,82,2418,7104,7099.956104,2400.35365854,7082.68292683,7079.0793901,2401.0,7083.0,7079.702599,2385,7059,7055.327659,6.8117043303,11.2335278311,11.3537949627
webclient,750,120,20180319_120139_5c28,750,vagrant,600,34,5759,16867,16862.047361,5737.5,16799.9705882,16796.4133479,5738.0,16803.0,16799.7675945,5715,16683,16679.223023,8.39204805684,26.9711014128,26.9585547245
webclient,2250,240,20180318_080423_4ea8,2250,vagrant,300,45,2923,6884,6880.672718,2391.11111111,6371.62222222,6367.89908684,2385.0,6350.0,6345.727738,2328,6231,6227.861963,82.4934265993,94.6927872154,94.735729335
webclient,8500,20,20180327_200456_2fc3,8500,vagrant,300,150,965,1925,1922.181549,599.54,1564.98666667,1562.29763119,596.0,1562.0,1559.24917,581,1551,1548.707083,31.7818879238,31.3536785012,31.3540949635
webclient,1250,100,20180318_001609_a2a2,1250,vagrant,600,57,3543,10208,10204.80754,3528.84210526,10189.8947368,10186.2711587,3530.0,10190.0,10186.018778,3504,10163,10159.790508,7.28803266522,6.40910594122,6.44183050749
webclient,8500,200,20180327_195946_ff7b,8500,vagrant,300,119,1364,2658,2656.078259,1156.12605042,2413.34453782,2410.45184039,1154.0,2396.0,2393.527389,1125,2327,2324.735898,23.0336088467,52.7550924659,52.6649835412
webclient,5250,0,20180319_013340_5140,5250,vagrant,300,118,1258,2803,2799.289882,852.754237288,2407.15254237,2403.93598222,849.0,2404.0,2400.368266,837,2389,2386.627742,37.976785157,37.0738217109,37.0343473694
webclient,7750,200,20180327_163832_89fc,7750,vagrant,300,109,1720,3320,3315.783493,1172.88073394,2579.95412844,2576.91827586,1162.0,2528.0,2525.218369,1143,2485,2482.420345,57.9787567504,126.820206861,126.670825072
webclient,2250,200,20180318_074847_d66b,2250,vagrant,300,45,2437,6443,6439.710872,2289.11111111,6237.33333333,6233.56213313,2284.0,6200.0,6195.747417,2271,6166,6161.77221,25.1035386812,75.2973365325,75.4294545577
webclient,3000,60,20180318_134834_2f8c,3000,vagrant,300,66,2229,5004,4999.360716,1565.54545455,4342.90909091,4339.15043627,1556.0,4332.0,4328.448523,1544,4318,4315.430279,82.4834568938,82.2158517622,82.1063564933
webclient,2250,80,20180318_081952_7e57,2250,vagrant,300,49,2063,5892,5774.065724,2047.2244898,5766.16326531,5759.8382162,2048.0,5764.0,5759.773713,2035,5754,5750.26675,6.1087602073,18.8434440922,5.10853881851
webclient,8750,220,20180327_211707_fa98,8750,vagrant,300,93,1525,3637,3633.336059,1279.79569892,3090.46236559,3087.31869651,1269.0,3141.0,3136.946427,1240,2487,2484.030773,46.6099253678,318.010500913,317.893788682
webclient,9750,20,20180404_053504_16a1,9750,vagrant,300,152,677,1516,1512.738378,536.375,1380.21710526,1376.96785437,536.0,1377.5,1374.921747,519,1365,1363.071706,17.1171707036,17.3830368626,15.9139921722
webclient,2500,240,20180318_091129_f215,2500,vagrant,300,48,2274,6029,6024.158358,2231.95833333,5876.20833333,5872.36076065,2243.5,5881.0,5877.19702,1895,5533,5529.701252,54.6008082714,65.0249818446,64.9461914812
webclient,10500,0,20180403_192128_ea78,10500,vagrant,300,164,490,1850,1249.935736,467.207317073,1232.56707317,1226.02685958,466.0,1228.0,1225.5159605,453,1217,1214.499,6.95409653769,48.813624035,6.55252630611
webclient,9000,0,20180327_220841_ae76,9000,vagrant,300,158,547,1441,1438.184784,529.259493671,1423.43670886,1420.61602777,529.0,1424.0,1421.137398,516,1412,1409.57101,6.53343918558,5.92188982014,5.76829386247
webclient,3750,200,20180318_164356_7793,3750,vagrant,300,69,1696,4216,4212.655407,1654.14492754,4143.37681159,4139.95425497,1659.0,4144.0,4140.619176,1529,3903,3899.68354,31.2921138198,52.517519906,52.4198609902
webclient,9250,180,20180404_041234_d34f,9250,vagrant,300,130,1740,2995,2992.651665,1054.96923077,2211.76923077,2208.68670749,1049.0,2182.5,2179.7439275,1035,2104,2100.638339,62.9731247269,93.6405187169,93.6340210134
webclient,9750,180,20180404_062637_e39f,9750,vagrant,300,130,1221,2399,2395.429466,1045.86153846,2153.8,2148.81754231,1045.0,2140.5,2137.309314,1016,2107,2104.617651,17.5177948411,46.9917177645,42.2769690986
webclient,500,240,20180319_000147_a25b,500,vagrant,600,22,8735,25449,25445.485756,8721.27272727,25430.7272727,25427.1423979,8720.5,25430.0,25426.1517925,8711,25422,25418.362914,5.82457035623,6.29705427656,6.23453378219
webclient,750,100,20180319_115127_ee83,750,vagrant,600,34,5709,16780,16776.334264,5697.73529412,16744.6176471,16741.03774,5697.0,16742.0,16738.349121,5692,16738,16734.263409,4.00961215324,8.738066504,8.73612080589
webclient,5500,40,20180319_030630_2d65,5500,vagrant,300,119,1421,2937,2934.106176,900.915966387,2414.57983193,2411.39411873,896.0,2409.0,2406.373794,881,2401,2397.473108,48.2383054721,48.4295374482,48.4577609463
webclient,250,200,20180318_100806_d430,250,vagrant,600,10,16840,50158,50154.027708,16830.8,50096.9,50093.4510866,16830.5,50093.5,50090.4407205,16820,50080,50076.679419,5.77581163128,21.3234612575,21.1385806168
webclient,5250,200,20180319_013849_df9b,5250,vagrant,300,82,1967,5556,5551.719599,1275.02439024,3479.90243902,3470.88234057,1292.0,3393.0,3385.7870825,1192,3041,3038.152683,94.9134362497,364.524602193,363.746209368
webclient,11750,160,20180404_015321_30dc,11750,vagrant,300,139,1171,2240,2237.3572,932.589928058,1862.47482014,1859.64151019,928.0,1852.0,1849.594214,912,1825,1822.402022,26.3801246717,41.943320943,41.9558763576
webclient,6250,220,20180319_061715_1e3b,6250,vagrant,300,80,1676,4216,4212.480809,1317.075,3574.45,3571.31922,1297.0,3659.5,3655.76405,1270,2916,2914.123927,59.5522407219,254.250167158,254.114264715
webclient,10750,0,20180403_202830_9784,10750,vagrant,300,141,500,1426,1237.146111,458.255319149,1203.85106383,1199.52676385,457.0,1202.0,1199.339792,442,1185,1182.60794,7.88517259697,20.0849035331,7.07825296762
webclient,1000,20,20180317_210242_8c06,1000,vagrant,600,46,4193,12417,12412.974651,4183.76086957,12406.5217391,12403.109565,4183.5,12407.0,12403.8654585,4168,12377,12373.493442,5.08700297266,6.0315804059,6.02202265881
webclient,4500,20,20180318_201015_742b,4500,vagrant,300,100,1210,3032,3028.994988,1019.61,2847.84,2844.47508042,1018.0,2844.0,2841.1650465,1004,2835,2831.805446,20.498241388,19.7021420155,19.6275852741
webclient,750,40,20180319_112054_74c7,750,vagrant,600,34,5591,16596,16592.968879,5577.08823529,16564.2941176,16560.7931872,5576.0,16562.0,16558.258611,5571,16527,16523.352165,4.58493471029,12.3563020638,12.4012661765
webclient,750,240,20180319_111041_bf89,750,vagrant,600,33,5994,17179,17175.401042,5977.18181818,17162.3030303,17158.7092035,5976.0,17161.0,17157.666296,5971,17156,17152.767269,4.73833205185,4.8146547029,4.69698103093
webclient,7750,20,20180327_164341_1a0f,7750,vagrant,300,146,1281,2338,2335.259443,645.746575342,1707.6369863,1704.80606559,640.5,1703.0,1699.790133,624,1690,1687.324527,53.4465309104,52.6509415463,52.6456593917
webclient,6500,20,20180319_071908_0d25,6500,vagrant,300,143,758,2213,2020.485439,741.125874126,2007.05594406,2002.57743446,740.0,2005.0,2001.92519,725,1996,1993.147212,6.11986006155,18.3264019961,5.73541656041
webclient,250,20,20180318_101821_70fa,250,vagrant,600,10,16570,49723,49717.780024,16539.8,49690.5,49686.9994045,16537.0,49688.0,49684.3365735,16525,49677,49673.496726,11.9733036377,12.9170430053,12.4603397054
webclient,5000,200,20180318_221908_8ee2,5000,vagrant,300,87,1391,3618,3615.3156,1307.18390805,3284.88505747,3281.77393307,1318.0,3271.0,3267.568095,1240,3138,3135.2487,34.6169610729,79.8794242618,80.0056233956
webclient,12000,160,20180404_030022_0b88,12000,vagrant,300,126,1143,2430,2072.662688,936.484126984,1885.23809524,1877.80382123,933.0,1869.0,1864.4495145,909,1815,1812.620101,27.3767756189,68.628448515,48.3768644944
webclient,6250,0,20180319_060148_bc75,6250,vagrant,300,124,852,2137,2133.664709,730.620967742,2026.88709677,2023.76486506,729.0,2025.5,2022.765487,718,2012,2008.283093,16.1213106517,14.8786541608,14.8360726242
webclient,750,160,20180319_122202_b966,750,vagrant,600,34,5831,16962,16958.876871,5816.29411765,16921.6176471,16918.0212903,5816.5,16917.5,16914.3588075,5809,16909,16905.837594,5.11933711107,11.5860329349,11.578834945
webclient,3250,60,20180318_145538_058c,3250,vagrant,300,71,1610,4168,4165.530203,1452.30985915,4020.95774648,4017.57276377,1449.0,4019.0,4016.165447,1435,4006,4002.475941,20.2884769552,18.7146373531,18.8074010488
webclient,8000,100,20180327_182144_1e61,8000,vagrant,300,136,1447,2572,2568.662825,843.25,2009.40441176,2006.49969621,840.0,2016.5,2014.331677,720,1878,1875.806978,60.4551060949,71.808710216,71.610697662
webclient,10250,0,20180403_181426_e9b8,10250,vagrant,300,139,640,1652,1412.747517,476.589928058,1261.76258993,1256.19796631,475.0,1258.0,1255.520866,458,1242,1240.139499,15.4858082859,36.3519135957,14.6947433591
webclient,8250,180,20180327_194928_29fd,8250,vagrant,300,122,1235,2598,2594.70567,1061.35245902,2352.75409836,2349.73201795,1057.0,2308.0,2304.319596,1039,2236,2233.916978,20.527838807,92.8635797846,92.8474204142
webclient,1250,220,20180317_232517_e487,1250,vagrant,600,55,3796,10585,10581.178038,3772.43636364,10553.8,10550.0379952,3773.0,10554.0,10550.498344,3752,10525,10521.555417,8.92954979291,10.7524204463,10.76903312
webclient,2750,240,20180318_123110_a7e3,2750,vagrant,300,53,2149,5604,5601.203561,2117.79245283,5423.8490566,5420.3396267,2129.0,5432.0,5428.207376,1846,5161,5157.712061,55.760051464,68.1431335503,68.1467015627
webclient,4500,40,20180318_202544_dfe6,4500,vagrant,300,99,1077,3465,2924.202316,1059.03030303,2912.26262626,2903.27935959,1058.0,2906.0,2902.60091,1044,2896,2892.867807,6.87177589482,56.1161468433,5.65633304818
webclient,3500,240,20180318_155222_9226,3500,vagrant,300,63,2011,4768,4763.286953,1835.0,4525.87301587,4521.97847516,1840.0,4525.0,4520.927361,1644,4360,4355.559737,38.9578526836,49.3765872362,49.3352370672
webclient,7250,120,20180327_150543_d391,7250,vagrant,300,126,1563,2909,2905.808425,932.079365079,2260.70634921,2257.53980256,930.0,2271.5,2269.31499,866,2121,2116.37051,58.3651074245,76.4509457269,76.4711381718
webclient,5500,20,20180319_025101_c5a0,5500,vagrant,300,118,1490,2980,2977.292507,858.991525424,2356.24576271,2353.04400792,854.0,2351.0,2347.458715,840,2341,2338.40955,58.7151260739,57.8886916214,57.9336465168
webclient,12000,240,20180404_022417_4220,12000,vagrant,300,114,1577,2862,2859.744919,1325.02631579,2509.36842105,2506.47156712,1328.0,2534.5,2531.1629965,1172,2231,2223.687318,32.0836244306,97.4153940749,97.5087601383
webclient,10500,60,20180403_195224_47d7,10500,vagrant,300,140,1048,1881,1878.258063,600.45,1434.35,1431.47159685,599.0,1428.5,1426.209137,532,1358,1355.283562,40.3664154961,43.2419976081,43.1930531021
webclient,9750,160,20180404_062128_d332,9750,vagrant,300,127,1574,2759,2755.896198,955.31496063,2022.44094488,2019.45559938,945.0,2002.0,1999.585989,918,1969,1966.61591,59.8737123429,76.0287609839,76.0615104534
webclient,6750,200,20180319_082102_32eb,6750,vagrant,300,102,1391,2970,2967.53929,1177.31372549,2756.80392157,2753.69267009,1172.5,2762.0,2758.5699655,1157,2601,2598.436353,25.7438286502,53.6579652943,53.667167367
webclient,10000,40,20180403_173311_8a4f,10000,vagrant,300,130,587,1438,1435.635365,564.915384615,1412.41538462,1409.65993316,564.0,1411.0,1407.781863,550,1396,1393.720183,6.68296872699,8.83940879974,8.80723641607
webclient,8000,40,20180327_180617_3090,8000,vagrant,300,128,685,1743,1740.408153,666.8046875,1718.4375,1715.62474344,666.5,1718.0,1715.007098,653,1704,1701.547678,6.54319612478,8.61298982642,8.52505241826
webclient,10250,180,20180403_191618_d686,10250,vagrant,300,135,1225,2703,2402.934551,1041.11111111,2118.19259259,2110.58981939,1039.0,2101.0,2098.340901,1017,2046,2043.724091,19.6637160373,64.8584208869,40.6344432111
webclient,500,100,20180319_004233_7501,500,vagrant,600,22,8432,25021,25016.313086,8413.04545455,24983.2272727,24979.8431948,8412.0,24981.0,24977.582162,8400,24966,24962.550132,8.28183813988,13.1665271813,12.933585746
webclient,9500,240,20180404_043821_d6aa,9500,vagrant,300,109,1585,3232,3136.539891,1345.20183486,2613.79816514,2605.09065584,1346.0,2580.0,2576.880692,1297,2506,2503.310018,29.1839404802,109.714373107,92.0607398949
webclient,6000,120,20180319_054109_5645,6000,vagrant,300,111,1551,3119,3116.269415,1048.36936937,2588.67567568,2585.68810194,1042.0,2585.0,2582.259934,1007,2482,2478.807901,49.6628140343,53.9916847389,53.9977919497
webclient,2750,160,20180318_130717_fce6,2750,vagrant,300,56,1897,5172,5168.668122,1880.17857143,5109.94642857,5106.20679788,1880.0,5131.0,5127.4330705,1869,5032,5028.455614,5.34892226413,39.2307366937,39.2154658453
webclient,11750,100,20180404_013753_d59d,11750,vagrant,300,151,775,1580,1575.794236,644.483443709,1445.65562914,1442.55708448,641.0,1434.0,1431.52273,617,1405,1403.074686,15.7429072875,33.6692219697,33.7180907591
webclient,4500,220,20180318_201524_760f,4500,vagrant,300,76,1806,4538,4534.090417,1429.31578947,3777.18421053,3774.13308142,1437.0,3714.5,3711.1872615,1314,3489,3485.91263,67.7045070657,239.511218863,239.355715154
webclient,8000,160,20180327_183712_6d34,8000,vagrant,300,119,1179,3015,3011.655742,968.789915966,2295.75630252,2289.4228548,962.0,2272.0,2268.910585,944,2147,2144.576142,25.12117656,112.422295584,107.206431817
webclient,4250,0,20180318_185253_1f34,4250,vagrant,300,97,1142,3048,3045.086342,1033.93814433,2952.73195876,2949.51416458,1032.0,2950.0,2947.145128,1018,2940,2936.949409,13.4423660419,11.7609483662,11.7747681702
webclient,9750,220,20180404_054013_7d8c,9750,vagrant,300,99,1508,3710,3706.086679,1265.91919192,2882.84848485,2879.89875288,1255.0,2698.0,2695.05858,1228,2443,2440.059448,39.9344606427,391.994237322,391.931585906
webclient,750,180,20180319_123214_e32b,750,vagrant,600,33,5871,17040,17036.371264,5859.90909091,16987.0,16983.4261705,5859.0,16985.0,16980.589392,5852,16970,16966.877048,5.37876653858,11.7008158224,11.7232482901
webclient,7000,160,20180319_101937_d0bf,7000,vagrant,300,110,1230,2724,2720.616111,1033.87272727,2576.81818182,2573.76419046,1033.5,2614.0,2611.6061145,960,2348,2345.601825,32.6750138321,89.5518317988,89.5229320362
webclient,11500,200,20180403_235444_a340,11500,vagrant,300,129,1338,2437,2434.179037,1135.55813953,2220.65116279,2217.31887264,1132.0,2220.0,2217.006547,1109,2126,2124.119683,25.5260641919,45.0079495412,45.1043193659
webclient,1000,200,20180317_205231_040e,1000,vagrant,600,44,4559,12961,12958.034684,4547.31818182,12949.6590909,12945.9922841,4546.5,12949.0,12945.2059495,4541,12930,12926.3375,4.31578881062,5.21337084209,5.24159458734
webclient,750,220,20180319_110028_3d96,750,vagrant,600,33,5955,17121,17116.765321,5938.42424242,17103.5454545,17100.0311472,5938.0,17103.0,17098.781876,5931,17097,17092.862007,5.57608694679,5.52729266344,5.47132522592
webclient,5000,20,20180318_222418_c89e,5000,vagrant,300,112,1207,2861,2857.223926,932.517857143,2574.21428571,2571.02796107,928.0,2570.0,2566.6045175,912,2563,2559.005638,28.3429199218,29.8141351218,29.7693664058
webclient,8250,100,20180327_192850_c19d,8250,vagrant,300,130,1347,2462,2458.757768,826.269230769,1968.53846154,1965.74531828,827.0,1971.5,1967.7674925,749,1834,1831.860585,53.3536515168,67.8262660543,67.5915373926
webclient,7500,160,20180327_162304_991b,7500,vagrant,300,122,1563,3018,3014.388699,974.040983607,2343.24590164,2340.19035851,965.5,2350.0,2346.645505,950,2211,2206.739872,57.8928345096,77.836768196,77.7761661949
webclient,11000,100,20180403_221646_b1e4,11000,vagrant,300,146,779,1764,1761.571876,664.787671233,1541.06849315,1537.23377218,659.0,1509.5,1504.2998545,628,1462,1459.728433,21.8441581495,69.4851573324,69.7740162722
webclient,11000,80,20180403_221137_42f9,11000,vagrant,300,135,887,2093,1740.519198,641.22962963,1468.7037037,1459.85321446,641.0,1461.0,1457.066363,558,1416,1413.054461,29.46861249,65.92488139,38.534175838
webclient,4250,80,20180318_192859_227b,4250,vagrant,300,89,1880,3901,3897.321641,1207.52808989,3227.51685393,3224.40678808,1201.0,3221.0,3217.739405,1181,3184,3180.659906,71.9898697442,72.1935775349,72.1318116478
webclient,9750,240,20180404_054522_c087,9750,vagrant,300,99,1723,3290,3286.991768,1353.12121212,2871.33333333,2868.28257099,1350.0,2892.0,2889.05646,1328,2623,2619.924619,39.0232442328,78.506771245,78.5574099488
webclient,4250,20,20180318_190311_55bb,4250,vagrant,300,95,1107,3337,3018.515511,1076.29473684,3011.62105263,3004.95137567,1076.0,3008.0,3004.452503,1056,2994,2991.593387,9.433282271,34.115339642,6.2356942939
webclient,7000,20,20180319_093314_9ec8,7000,vagrant,300,153,720,2058,1886.516995,699.555555556,1872.5620915,1868.61041873,699.0,1871.0,1867.853245,686,1861,1858.318626,6.76002174349,16.1564370568,5.92047812271
webclient,10250,200,20180403_181934_78e6,10250,vagrant,300,124,1810,3156,3152.362922,1149.01612903,2308.65322581,2305.57607472,1141.5,2295.0,2291.81303,1124,2229,2225.708611,62.8849415114,91.6991086208,91.6183231803
webclient,1000,0,20180317_204223_8848,1000,vagrant,600,47,4177,12380,12375.569279,4152.82978723,12352.3404255,12348.8880704,4153.0,12355.0,12351.975145,4142,12328,12324.577624,5.38049728358,10.3189076524,10.2677331218
webclient,11500,60,20180404_002032_f6b1,11500,vagrant,300,131,628,1422,1419.265212,559.244274809,1325.38167939,1322.60645658,569.0,1326.0,1323.821316,520,1271,1268.705364,21.6305168943,33.6137599086,33.6382696336
webclient,8000,80,20180327_181635_7594,8000,vagrant,300,151,1330,2468,2464.622744,776.456953642,1889.51655629,1886.76308869,771.0,1881.0,1877.88547,752,1851,1848.100488,48.1093862741,52.8532711281,52.8389476706
webclient,2500,60,20180318_092148_cfe7,2500,vagrant,300,55,1841,5173,5168.878688,1825.65454545,5150.90909091,5147.13848649,1825.0,5150.0,5146.706554,1818,5138,5134.906973,5.18465632005,7.35409033315,7.27896515876
webclient,5000,80,20180318_225005_689b,5000,vagrant,300,103,1085,2826,2822.147629,1050.52427184,2782.03883495,2778.79091736,1050.0,2782.0,2778.823227,1038,2755,2751.711978,7.4597231269,8.50690448315,8.51134825011
webclient,2000,0,20180318_053127_907a,2000,vagrant,600,93,2124,6590,6218.59001,2108.48387097,6208.4516129,6200.62208427,2107.0,6205.0,6201.044808,2094,6194,6190.105998,6.81019618751,40.324627905,6.71778601962
webclient,500,200,20180318_233109_5dcc,500,vagrant,600,22,8652,25323,25320.258207,8639.45454545,25310.7727273,25307.1636086,8638.5,25309.0,25305.1125135,8629,25303,25299.163695,5.81320810136,5.69634506569,5.87837393392
webclient,3500,220,20180318_154712_65ff,3500,vagrant,300,64,1836,4825,4511.962492,1772.890625,4449.65625,4439.82585814,1770.0,4446.5,4441.606806,1570,4229,4225.321138,42.1660101517,64.6338772312,44.0228926063
webclient,7500,220,20180327_154148_1c98,7500,vagrant,300,87,1549,3689,3685.257347,1302.28735632,3288.05747126,3285.02766401,1298.0,3407.0,3404.554231,1247,2632,2629.302938,45.7074425002,279.219410958,279.144972093
webclient,4000,120,20180318_183214_ad35,4000,vagrant,300,81,1355,3600,3596.83434,1337.18518519,3534.67901235,3531.6043031,1338.0,3525.0,3521.739769,1264,3483,3479.867817,10.8013614952,28.4990046005,28.4866433139
webclient,1500,160,20180318_025855_c3f9,1500,vagrant,600,66,3203,8916,8912.138032,3109.34848485,8785.21212121,8781.37669603,3107.0,8815.5,8811.317619,3099,8723,8718.839595,13.1050446269,46.5342868547,46.4720949427
